file,folder,work_id,subject,event,location,year,credit,source,hero,confidence,notes,rights,width,height,capture_date,status,tags
asscamp-dayone0U6A7058.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Laughing crewmate in Beronio Lumber tee jokes while others work the steel frame,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 3 crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-22,local,burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7078.jpg,Red-Hot-Cock-BM2018,,Two crewmates clown for the camera leaning against a dusty black Jeep Cherokee,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-22,local,burning-man-2018;crew;kk-photo;portrait
asscamp-dayone0U6A7080.jpg,Red-Hot-Cock-BM2018,,Tight portrait of two crewmates laughing and mugging against a vehicle,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-22,local,burning-man-2018;crew;kk-photo;portrait
asscamp-dayone0U6A7105.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Two crewmates talk seated on a truck tailgate in the open dusty playa,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2 crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-22,local,burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7107.jpg,Red-Hot-Cock-BM2018,red-hot-cock,The jackal rooster's ornate cut-metal head rests on the playa beside its steel teeter base,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: 2 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3388,2018-08-22,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7111.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Crew assembles the steel teeter frame as one watches and another carries lumber,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 3 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-22,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7131.jpg,Red-Hot-Cock-BM2018,,"Two crewmates pose arm-in-arm before a yellow Penske truck, one in Angry Birds tee",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-22,local,burning-man-2018;crew;kk-photo;portrait
asscamp-dayone0U6A7139.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Whole build crew throws hands up cheering atop the finished steel base,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: crew (~15); scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,2719,2018-08-22,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7141.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Build crew celebrates with raised fists and peace signs on the playa,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: crew (~15); scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-22,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7143.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Crew gathers under a shade tent for a build meeting beside the truck and tents,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-23,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7145.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Crewmate gestures while briefing the seated team under a shade structure,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-23,local,burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7147.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Crew circle listens during a planning huddle in the shade tent,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-23,local,burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7148.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Crew stand and sit talking under the shade tent during a work break,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,2954,2018-08-23,local,burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayone0U6A7151.jpg,Red-Hot-Cock-BM2018,,Bearded man in yellow cap and bandana-wearing crewmate pose under shade cloth,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3467,2018-08-23,local,burning-man-2018;crew;kk-photo;portrait
asscamp-dayone0U6A7153.jpg,Red-Hot-Cock-BM2018,,Two crewmates pose arm-in-arm inside the bright grey shade tent,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-23,local,burning-man-2018;crew;kk-photo;portrait
asscamp-dayzero0U6A6766.jpg,Red-Hot-Cock-BM2018,,Crewmate carries a laundry basket across a tree-lined Reno parking lot pre-playa,,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,low,people: 2 crew; scene: other; cam: Canon EOS 5D Mark IV,kk-owned,3703,5555,2018-08-21,local,crew;kk-photo;other
asscamp-dayzero0U6A6792.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Crew check in at a DMV art-support tent, paperwork and lanyards on the table",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 3 crew; scene: signage; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;signage;teeter-totter
asscamp-dayzero0U6A6796.jpg,Red-Hot-Cock-BM2018,,Artists gather around concierge whiteboards inside the art-support DMV tent,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: crew; scene: signage; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,burning-man-2018;crew;kk-photo;signage
asscamp-dayzero0U6A6801.jpg,Red-Hot-Cock-BM2018,,Three crew chat between vehicles in hazy dust on a flat playa morning,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 3 crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,3703,5555,2018-08-21,local,burning-man-2018;crew;kk-photo
asscamp-dayzero0U6A6808.jpg,Red-Hot-Cock-BM2018,,Crewmate and a straw-hatted ranger in ASS Camp shirt pose together on the playa,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,burning-man-2018;camp;crew;kk-photo;portrait
asscamp-dayzero0U6A6811.jpg,Red-Hot-Cock-BM2018,,Two crewmates lean together for a sunlit portrait in blowing playa dust,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,burning-man-2018;crew;kk-photo;portrait
asscamp-dayzero0U6A6816.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Shirtless and gloved crew rig a tripod gin pole as one points the way,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 3 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayzero0U6A6818.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Crew lays out steel gin-pole legs by the rental trucks at dusty camp,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 4 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,build;burning-man-2018;camp;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayzero0U6A6822.jpg,Red-Hot-Cock-BM2018,,Crewmate holds the black-dot 'Open' flag beside a truck in a dust storm,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 1 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,3703,5555,2018-08-21,local,black-dot-flag;burning-man-2018;crew;kk-photo;portrait;symbol-system;the-period
asscamp-dayzero0U6A6828.jpg,Red-Hot-Cock-BM2018,,Crewmate strikes a wide stance waving the black-dot flag at the yellow Penske truck,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 1 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,black-dot-flag;burning-man-2018;crew;kk-photo;portrait;symbol-system;the-period
asscamp-dayzero0U6A6831.jpg,Red-Hot-Cock-BM2018,,Two shirtless men hug under a waving black-dot flag in golden playa dust,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: 2 crew; scene: camp; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,black-dot-flag;burning-man-2018;camp;crew;hero;kk-photo;symbol-system;the-period
asscamp-dayzero0U6A6853.jpg,Red-Hot-Cock-BM2018,,Long-bearded man in black hat and grinning crewmate pose arm-in-arm at camp,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,burning-man-2018;camp;crew;kk-photo;portrait
asscamp-dayzero0U6A6855.jpg,Red-Hot-Cock-BM2018,,Backlit full-length portrait of two crewmates leaning together in playa haze,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,3703,5555,2018-08-21,local,burning-man-2018;crew;hero;kk-photo;portrait
asscamp-dayzero0U6A6861.jpg,Red-Hot-Cock-BM2018,,Smiling silver-haired woman and crewmate share a warm hug beside an RV,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,burning-man-2018;crew;kk-photo;portrait
asscamp-dayzero0U6A6863.jpg,Red-Hot-Cock-BM2018,,Tender close portrait of a beaming older woman cheek-to-cheek with a crewmate,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: 2; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,3703,5555,2018-08-21,local,burning-man-2018;crew;hero;kk-photo;portrait
asscamp-dayzero0U6A6889.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Crew heaves the tall gin-pole upright by hand under the night sky,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: crew (~6); scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayzero0U6A6907.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Crew drives an anchor stake by floodlight as a rigger tends the guy line at night,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: 3 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayzero0U6A6911.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Crewmate coils rope while another swings a sledge at the chariot base by night,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: 2 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayzero0U6A6914.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Headlamp-lit crewmate raises a sledge as another holds the guy line at night,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: 3 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayzero0U6A6929.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Barefoot crew member hauls a steel beam across dusty ground at night,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,3703,5555,2018-08-21,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayzero0U6A6936.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Couple embraces at dusk before the jackal-headed rooster sculpture on its teeter base,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;portrait;red-hot-cock;rooster;teeter-totter
asscamp-dayzero0U6A6938.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Man pulls a guy-line, arm around a woman, sculpture silhouetted in twilight",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: 2 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-dayzero0U6A6944.jpg,Red-Hot-Cock-BM2018,,Warm-lit night portrait of a smiling woman in a goggle-topped hat,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: 1 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,burning-man-2018;crew;hero;kk-photo;portrait
asscamp-dayzero0U6A6965.jpg,Red-Hot-Cock-BM2018,,Crew strains to stretch a large shade tarp taut at night,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 3 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,build;burning-man-2018;crew;kk-photo
asscamp-dayzero0U6A6969.jpg,Red-Hot-Cock-BM2018,,"Crew raising a shade structure under work lights, traffic cone in foreground",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: several crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-21,local,build;burning-man-2018;crew;kk-photo
asscamp-dayzero0U6A6978.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Bearded man hauls hard on a rope at night, straining over a wooden base",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 1 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,3703,5555,2018-08-21,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-glenns-10.jpg,Red-Hot-Cock-BM2018,,Bearded man in straw hat holds up a hand-drawn 'Dragon Fossil' burn-schedule sign under camp banners,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 4 crew; scene: camp; cam: Canon EOS 5D Mark IV,kk-owned,5555,3201,2018-08-26,local,burning-man-2018;camp;crew;kk-photo;sketch
asscamp-glenns-18.jpg,Red-Hot-Cock-BM2018,,"Charlie gestures with a bullhorn holding court under the camp shade, beer in hand",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,"people: Charlie Smith, plus crew; scene: crew; cam: Canon EOS 5D Mark IV",kk-owned,5555,3703,2018-08-26,local,burning-man-2018;camp;charlie;crew;kk-photo
asscamp-glenns-29.jpg,Red-Hot-Cock-BM2018,,Tender close portrait of a red-haired woman resting against a bearded tattooed man,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-30,local,burning-man-2018;crew;hero;kk-photo;portrait
asscamp-glenns-3.jpg,Red-Hot-Cock-BM2018,,"Charlie in 'Hot Stuff's Friend' tee chats with campmates under the shade, bullhorn nearby",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,"people: Charlie Smith, plus crew; scene: camp; cam: Canon EOS 5D Mark IV",kk-owned,5555,3703,2018-08-26,local,burning-man-2018;camp;charlie;crew;kk-photo
asscamp-glenns-48.jpg,Red-Hot-Cock-BM2018,,"Two grinning men pose arm-in-arm on a trailer deck, one in gold turban and tee",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-31,local,burning-man-2018;crew;kk-photo;portrait
asscamp-glenns-49.jpg,Red-Hot-Cock-BM2018,,Gold-clad man plants a kiss on a laughing campmate's cheek on the trailer deck,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-31,local,burning-man-2018;camp;crew;kk-photo;portrait
asscamp-glenns-7-COLLAGE.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Multi-frame collage of camp portraits, gear, and the rooster firing at night",Burning Man 2018,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: crew; scene: other,kk-owned,2160,3240,,local,burning-man-2018;camp;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;other;portrait;red-hot-cock;rooster;teeter-totter
asscamp-glenns-8.jpg,Red-Hot-Cock-BM2018,,Bearded man in straw hat sips a drink amid the busy camp shade gathering,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: several crew; scene: camp; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-26,local,burning-man-2018;camp;crew;kk-photo
asscamp-productions0U6A7482.jpg,Red-Hot-Cock-BM2018,,Two men share a long hug on the truck deck as helmeted crew watch behind,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: several crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-25,local,burning-man-2018;crew;kk-photo
asscamp-productions0U6A7483.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Crew poses below the jackal-headed rooster beside a 'Wheels On Meals' sign,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: 8 crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,3702,5555,2018-08-25,local,burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-productions0U6A7491.jpg,Red-Hot-Cock-BM2018,,Five laughing volunteers in yellow 'Wheels On Meals' vests pose on the playa,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,high,people: 5 crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-25,local,burning-man-2018;crew;kk-photo
asscamp-productions0U6A7493.jpg,Red-Hot-Cock-BM2018,,Yellow-vested 'Wheels On Meals' crew clown for the camera in bright daylight,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,high,people: 5 crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-25,local,burning-man-2018;crew;kk-photo
asscamp-productions0U6A7523.jpg,Red-Hot-Cock-BM2018,,"Crew lounges by a yellow Penske truck, shirtless man toasts toward camera",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 4 crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-25,local,burning-man-2018;crew;kk-photo
asscamp-productions0U6A7538.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Two crew embrace on the open playa beside a rusted art-car, sculpture in distance",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: 2 crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-25,local,burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-productions0U6A7541.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Dust-covered couple poses arm-in-arm by a rusted art-car under bright sky,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-25,local,burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;portrait;red-hot-cock;rooster;teeter-totter
asscamp-productions0U6A7558.jpg,Red-Hot-Cock-BM2018,,"Dusty pair on the truck deck mid-conversation, woman in mirrored goggles",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: several crew; scene: crew; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-25,local,burning-man-2018;crew;kk-photo
asscamp-productions0U6A7561.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Crew poses with a black-flagged camo Jeep, jackal-rooster sculpture at left",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 3 crew; scene: ride; cam: Canon EOS 5D Mark IV,kk-owned,5555,3350,2018-08-25,local,burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;ride;rooster;teeter-totter
asscamp-productions0U6A7563.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Mad-Max camo Jeep and crew framed against the rooster sculpture on the playa,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,medium,people: 3 crew; scene: ride; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-25,local,burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;ride;rooster;teeter-totter
asscamp-productions0U6A7567.jpg,Red-Hot-Cock-BM2018,,"Three dusty friends pose, one in goggles and a wild blond playa beard",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 3 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-25,local,burning-man-2018;crew;kk-photo;portrait
asscamp-productions0U6A7604.jpg,Red-Hot-Cock-BM2018,,Warm relaxed portrait of a man and woman leaning together by the truck,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 2 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,5555,3703,2018-08-25,local,burning-man-2018;crew;kk-photo;portrait
asscamp-village-16.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Crew welds star-marked steel sections in blowing dust, work truck behind",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,low,people: 4 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,6720,4480,2018-08-23,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-village-17.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Builders gather around a 'STELLAR' steel panel during a dusty build session,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,low,people: 4 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,6720,4480,2018-08-23,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
